county,precinct,candidate,measure,value
Woodbury,Sioux City 15,Klobuchar,expression_2,0
Woodbury,Sioux City 15,Klobuchar,sde,0
Woodbury,Sioux City 15,Other,expression_1,0
Woodbury,Sioux City 15,Other,expression_2,0
Woodbury,Sioux City 15,Other,sde,0
Woodbury,Sioux City 15,Patrick,expression_1,0
Woodbury,Sioux City 15,Patrick,expression_2,0
Woodbury,Sioux City 15,Patrick,sde,0
Woodbury,Sioux City 15,Sanders,expression_1,22
Woodbury,Sioux City 15,Sanders,expression_2,24
Woodbury,Sioux City 15,Sanders,sde,0.42500000000000004
Woodbury,Sioux City 15,Steyer,expression_1,3
Woodbury,Sioux City 15,Steyer,expression_2,0
Woodbury,Sioux City 15,Steyer,sde,0
Woodbury,Sioux City 15,Uncommitted,expression_1,1
Woodbury,Sioux City 15,Uncommitted,expression_2,0
Woodbury,Sioux City 15,Uncommitted,sde,0
Woodbury,Sioux City 15,Warren,expression_1,13
Woodbury,Sioux City 15,Warren,expression_2,13
Woodbury,Sioux City 15,Warren,sde,0.21250000000000002
Woodbury,Sioux City 15,Yang,expression_1,0
Woodbury,Sioux City 15,Yang,expression_2,0
Woodbury,Sioux City 15,Yang,sde,0
Woodbury,Sioux City 16,Bennet,expression_1,0
Woodbury,Sioux City 16,Bennet,expression_2,0
Woodbury,Sioux City 16,Bennet,sde,0
Woodbury,Sioux City 16,Biden,expression_1,16
Woodbury,Sioux City 16,Biden,expression_2,19
Woodbury,Sioux City 16,Biden,sde,0.21250000000000002
Woodbury,Sioux City 16,Bloomberg,expression_1,0
Woodbury,Sioux City 16,Bloomberg,expression_2,0
Woodbury,Sioux City 16,Bloomberg,sde,0
Woodbury,Sioux City 16,Buttigieg,expression_1,20
Woodbury,Sioux City 16,Buttigieg,expression_2,30
Woodbury,Sioux City 16,Buttigieg,sde,0.42500000000000004
Woodbury,Sioux City 16,Delaney,expression_1,0
Woodbury,Sioux City 16,Delaney,expression_2,0
Woodbury,Sioux City 16,Delaney,sde,0
Woodbury,Sioux City 16,Gabbard,expression_1,0
Woodbury,Sioux City 16,Gabbard,expression_2,0
Woodbury,Sioux City 16,Gabbard,sde,0
Woodbury,Sioux City 16,Klobuchar,expression_1,0
Woodbury,Sioux City 16,Klobuchar,expression_2,0
Woodbury,Sioux City 16,Klobuchar,sde,0
Woodbury,Sioux City 16,Other,expression_1,0
Woodbury,Sioux City 16,Other,expression_2,0
Woodbury,Sioux City 16,Other,sde,0
Woodbury,Sioux City 16,Patrick,expression_1,0
Woodbury,Sioux City 16,Patrick,expression_2,0
Woodbury,Sioux City 16,Patrick,sde,0
Woodbury,Sioux City 16,Sanders,expression_1,38
Woodbury,Sioux City 16,Sanders,expression_2,49
Woodbury,Sioux City 16,Sanders,sde,0.8500000000000001
Woodbury,Sioux City 16,Steyer,expression_1,5
Woodbury,Sioux City 16,Steyer,expression_2,0
Woodbury,Sioux City 16,Steyer,sde,0
Woodbury,Sioux City 16,Uncommitted,expression_1,1
Woodbury,Sioux City 16,Uncommitted,expression_2,0
Woodbury,Sioux City 16,Uncommitted,sde,0
Woodbury,Sioux City 16,Warren,expression_1,7
Woodbury,Sioux City 16,Warren,expression_2,0
Woodbury,Sioux City 16,Warren,sde,0
Woodbury,Sioux City 16,Yang,expression_1,11
Woodbury,Sioux City 16,Yang,expression_2,0
Woodbury,Sioux City 16,Yang,sde,0
Woodbury,Sioux City 17,Bennet,expression_1,0
Woodbury,Sioux City 17,Bennet,expression_2,0
Woodbury,Sioux City 17,Bennet,sde,0
Woodbury,Sioux City 17,Biden,expression_1,27
Woodbury,Sioux City 17,Biden,expression_2,27
Woodbury,Sioux City 17,Biden,sde,0.42500000000000004
Woodbury,Sioux City 17,Bloomberg,expression_1,0
Woodbury,Sioux City 17,Bloomberg,expression_2,0
Woodbury,Sioux City 17,Bloomberg,sde,0
Woodbury,Sioux City 17,Buttigieg,expression_1,28
Woodbury,Sioux City 17,Buttigieg,expression_2,28
Woodbury,Sioux City 17,Buttigieg,sde,0.42500000000000004
Woodbury,Sioux City 17,Delaney,expression_1,0
Woodbury,Sioux City 17,Delaney,expression_2,0
Woodbury,Sioux City 17,Delaney,sde,0
Woodbury,Sioux City 17,Gabbard,expression_1,0
Woodbury,Sioux City 17,Gabbard,expression_2,0
Woodbury,Sioux City 17,Gabbard,sde,0
Woodbury,Sioux City 17,Klobuchar,expression_1,12
Woodbury,Sioux City 17,Klobuchar,expression_2,0
Woodbury,Sioux City 17,Klobuchar,sde,0
Woodbury,Sioux City 17,Other,expression_1,0
Woodbury,Sioux City 17,Other,expression_2,0
Woodbury,Sioux City 17,Other,sde,0
Woodbury,Sioux City 17,Patrick,expression_1,0
Woodbury,Sioux City 17,Patrick,expression_2,0
Woodbury,Sioux City 17,Patrick,sde,0
Woodbury,Sioux City 17,Sanders,expression_1,40
Woodbury,Sioux City 17,Sanders,expression_2,40
Woodbury,Sioux City 17,Sanders,sde,0.6375
Woodbury,Sioux City 17,Steyer,expression_1,7
Woodbury,Sioux City 17,Steyer,expression_2,0
Woodbury,Sioux City 17,Steyer,sde,0
Woodbury,Sioux City 17,Uncommitted,expression_1,1
Woodbury,Sioux City 17,Uncommitted,expression_2,0
Woodbury,Sioux City 17,Uncommitted,sde,0
Woodbury,Sioux City 17,Warren,expression_1,25
Woodbury,Sioux City 17,Warren,expression_2,25
Woodbury,Sioux City 17,Warren,sde,0.42500000000000004
Woodbury,Sioux City 17,Yang,expression_1,6
Woodbury,Sioux City 17,Yang,expression_2,0
Woodbury,Sioux City 17,Yang,sde,0
Woodbury,Sioux City 18,Bennet,expression_1,0
Woodbury,Sioux City 18,Bennet,expression_2,0
Woodbury,Sioux City 18,Bennet,sde,0
Woodbury,Sioux City 18,Biden,expression_1,25
Woodbury,Sioux City 18,Biden,expression_2,26
Woodbury,Sioux City 18,Biden,sde,0.42500000000000004
Woodbury,Sioux City 18,Bloomberg,expression_1,0
Woodbury,Sioux City 18,Bloomberg,expression_2,0
Woodbury,Sioux City 18,Bloomberg,sde,0
Woodbury,Sioux City 18,Buttigieg,expression_1,15
Woodbury,Sioux City 18,Buttigieg,expression_2,16
Woodbury,Sioux City 18,Buttigieg,sde,0.42500000000000004
Woodbury,Sioux City 18,Delaney,expression_1,0
Woodbury,Sioux City 18,Delaney,expression_2,0
Woodbury,Sioux City 18,Delaney,sde,0
Woodbury,Sioux City 18,Gabbard,expression_1,0
Woodbury,Sioux City 18,Gabbard,expression_2,0
Woodbury,Sioux City 18,Gabbard,sde,0
Woodbury,Sioux City 18,Klobuchar,expression_1,2
Woodbury,Sioux City 18,Klobuchar,expression_2,0
Woodbury,Sioux City 18,Klobuchar,sde,0
Woodbury,Sioux City 18,Other,expression_1,0
Woodbury,Sioux City 18,Other,expression_2,0
Woodbury,Sioux City 18,Other,sde,0
Woodbury,Sioux City 18,Patrick,expression_1,0
Woodbury,Sioux City 18,Patrick,expression_2,0
Woodbury,Sioux City 18,Patrick,sde,0
Woodbury,Sioux City 18,Sanders,expression_1,32
Woodbury,Sioux City 18,Sanders,expression_2,32
Woodbury,Sioux City 18,Sanders,sde,0.6375
Woodbury,Sioux City 18,Steyer,expression_1,0
Woodbury,Sioux City 18,Steyer,expression_2,0
Woodbury,Sioux City 18,Steyer,sde,0
Woodbury,Sioux City 18,Uncommitted,expression_1,0
Woodbury,Sioux City 18,Uncommitted,expression_2,0
Woodbury,Sioux City 18,Uncommitted,sde,0
Woodbury,Sioux City 18,Warren,expression_1,14
Woodbury,Sioux City 18,Warren,expression_2,14
Woodbury,Sioux City 18,Warren,sde,0.21250000000000002
Woodbury,Sioux City 18,Yang,expression_1,0
Woodbury,Sioux City 18,Yang,expression_2,0
Woodbury,Sioux City 18,Yang,sde,0
Woodbury,Sioux City 19,Bennet,expression_1,0
Woodbury,Sioux City 19,Bennet,expression_2,0
Woodbury,Sioux City 19,Bennet,sde,0
Woodbury,Sioux City 19,Biden,expression_1,36
Woodbury,Sioux City 19,Biden,expression_2,45
Woodbury,Sioux City 19,Biden,sde,0.6375
Woodbury,Sioux City 19,Bloomberg,expression_1,0
Woodbury,Sioux City 19,Bloomberg,expression_2,0
Woodbury,Sioux City 19,Bloomberg,sde,0
Woodbury,Sioux City 19,Buttigieg,expression_1,26
Woodbury,Sioux City 19,Buttigieg,expression_2,40
Woodbury,Sioux City 19,Buttigieg,sde,0.6375
Woodbury,Sioux City 19,Delaney,expression_1,0
Woodbury,Sioux City 19,Delaney,expression_2,0
Woodbury,Sioux City 19,Delaney,sde,0
Woodbury,Sioux City 19,Gabbard,expression_1,0
Woodbury,Sioux City 19,Gabbard,expression_2,0
Woodbury,Sioux City 19,Gabbard,sde,0
Woodbury,Sioux City 19,Klobuchar,expression_1,14
Woodbury,Sioux City 19,Klobuchar,expression_2,0
Woodbury,Sioux City 19,Klobuchar,sde,0
Woodbury,Sioux City 19,Other,expression_1,0
Woodbury,Sioux City 19,Other,expression_2,0
Woodbury,Sioux City 19,Other,sde,0
Woodbury,Sioux City 19,Patrick,expression_1,0
Woodbury,Sioux City 19,Patrick,expression_2,0
Woodbury,Sioux City 19,Patrick,sde,0
Woodbury,Sioux City 19,Sanders,expression_1,27
Woodbury,Sioux City 19,Sanders,expression_2,35
Woodbury,Sioux City 19,Sanders,sde,0.6375
Woodbury,Sioux City 19,Steyer,expression_1,1
Woodbury,Sioux City 19,Steyer,expression_2,0
Woodbury,Sioux City 19,Steyer,sde,0
Woodbury,Sioux City 19,Uncommitted,expression_1,0
Woodbury,Sioux City 19,Uncommitted,expression_2,0
Woodbury,Sioux City 19,Uncommitted,sde,0
Woodbury,Sioux City 19,Warren,expression_1,16
Woodbury,Sioux City 19,Warren,expression_2,0
Woodbury,Sioux City 19,Warren,sde,0
Woodbury,Sioux City 19,Yang,expression_1,5
Woodbury,Sioux City 19,Yang,expression_2,0
Woodbury,Sioux City 19,Yang,sde,0
Woodbury,Sioux City 20,Bennet,expression_1,0
Woodbury,Sioux City 20,Bennet,expression_2,0
Woodbury,Sioux City 20,Bennet,sde,0
Woodbury,Sioux City 20,Biden,expression_1,38
Woodbury,Sioux City 20,Biden,expression_2,41
Woodbury,Sioux City 20,Biden,sde,0.8500000000000001
Woodbury,Sioux City 20,Bloomberg,expression_1,0
Woodbury,Sioux City 20,Bloomberg,expression_2,0
Woodbury,Sioux City 20,Bloomberg,sde,0
Woodbury,Sioux City 20,Buttigieg,expression_1,15
Woodbury,Sioux City 20,Buttigieg,expression_2,25
Woodbury,Sioux City 20,Buttigieg,sde,0.42500000000000004
Woodbury,Sioux City 20,Delaney,expression_1,0
Woodbury,Sioux City 20,Delaney,expression_2,0
Woodbury,Sioux City 20,Delaney,sde,0
Woodbury,Sioux City 20,Gabbard,expression_1,0
Woodbury,Sioux City 20,Gabbard,expression_2,0
Woodbury,Sioux City 20,Gabbard,sde,0
Woodbury,Sioux City 20,Klobuchar,expression_1,4
Woodbury,Sioux City 20,Klobuchar,expression_2,0
Woodbury,Sioux City 20,Klobuchar,sde,0
Woodbury,Sioux City 20,Other,expression_1,0
Woodbury,Sioux City 20,Other,expression_2,0
Woodbury,Sioux City 20,Other,sde,0
Woodbury,Sioux City 20,Patrick,expression_1,0
Woodbury,Sioux City 20,Patrick,expression_2,0
Woodbury,Sioux City 20,Patrick,sde,0
Woodbury,Sioux City 20,Sanders,expression_1,27
Woodbury,Sioux City 20,Sanders,expression_2,32
Woodbury,Sioux City 20,Sanders,sde,0.6375
Woodbury,Sioux City 20,Steyer,expression_1,2
Woodbury,Sioux City 20,Steyer,expression_2,0
Woodbury,Sioux City 20,Steyer,sde,0
Woodbury,Sioux City 20,Uncommitted,expression_1,0
Woodbury,Sioux City 20,Uncommitted,expression_2,0
Woodbury,Sioux City 20,Uncommitted,sde,0
Woodbury,Sioux City 20,Warren,expression_1,12
Woodbury,Sioux City 20,Warren,expression_2,0
Woodbury,Sioux City 20,Warren,sde,0
Woodbury,Sioux City 20,Yang,expression_1,0
Woodbury,Sioux City 20,Yang,expression_2,0
Woodbury,Sioux City 20,Yang,sde,0
Woodbury,Sioux City 21,Bennet,expression_1,0
Woodbury,Sioux City 21,Bennet,expression_2,0
Woodbury,Sioux City 21,Bennet,sde,0
Woodbury,Sioux City 21,Biden,expression_1,5
Woodbury,Sioux City 21,Biden,expression_2,0
Woodbury,Sioux City 21,Biden,sde,0
Woodbury,Sioux City 21,Bloomberg,expression_1,0
Woodbury,Sioux City 21,Bloomberg,expression_2,0
Woodbury,Sioux City 21,Bloomberg,sde,0
Woodbury,Sioux City 21,Buttigieg,expression_1,16
Woodbury,Sioux City 21,Buttigieg,expression_2,27
Woodbury,Sioux City 21,Buttigieg,sde,0.6375
Woodbury,Sioux City 21,Delaney,expression_1,0
Woodbury,Sioux City 21,Delaney,expression_2,0
Woodbury,Sioux City 21,Delaney,sde,0
Woodbury,Sioux City 21,Gabbard,expression_1,0
Woodbury,Sioux City 21,Gabbard,expression_2,0
Woodbury,Sioux City 21,Gabbard,sde,0
Woodbury,Sioux City 21,Klobuchar,expression_1,4
Woodbury,Sioux City 21,Klobuchar,expression_2,0
Woodbury,Sioux City 21,Klobuchar,sde,0
Woodbury,Sioux City 21,Other,expression_1,0
Woodbury,Sioux City 21,Other,expression_2,0
Woodbury,Sioux City 21,Other,sde,0
Woodbury,Sioux City 21,Patrick,expression_1,0
Woodbury,Sioux City 21,Patrick,expression_2,0
Woodbury,Sioux City 21,Patrick,sde,0
Woodbury,Sioux City 21,Sanders,expression_1,20
Woodbury,Sioux City 21,Sanders,expression_2,26
Woodbury,Sioux City 21,Sanders,sde,0.6375
Woodbury,Sioux City 21,Steyer,expression_1,4
Woodbury,Sioux City 21,Steyer,expression_2,0
Woodbury,Sioux City 21,Steyer,sde,0
Woodbury,Sioux City 21,Uncommitted,expression_1,2
Woodbury,Sioux City 21,Uncommitted,expression_2,0
Woodbury,Sioux City 21,Uncommitted,sde,0
Woodbury,Sioux City 21,Warren,expression_1,13
Woodbury,Sioux City 21,Warren,expression_2,14
Woodbury,Sioux City 21,Warren,sde,0.21250000000000002
Woodbury,Sioux City 21,Yang,expression_1,6
Woodbury,Sioux City 21,Yang,expression_2,0
Woodbury,Sioux City 21,Yang,sde,0
Woodbury,Sioux City 23,Bennet,expression_1,0
Woodbury,Sioux City 23,Bennet,expression_2,0
Woodbury,Sioux City 23,Bennet,sde,0
Woodbury,Sioux City 23,Biden,expression_1,14
Woodbury,Sioux City 23,Biden,expression_2,17
Woodbury,Sioux City 23,Biden,sde,0.21250000000000002
Woodbury,Sioux City 23,Bloomberg,expression_1,0
Woodbury,Sioux City 23,Bloomberg,expression_2,0
Woodbury,Sioux City 23,Bloomberg,sde,0
Woodbury,Sioux City 23,Buttigieg,expression_1,23
Woodbury,Sioux City 23,Buttigieg,expression_2,25
Woodbury,Sioux City 23,Buttigieg,sde,0.42500000000000004
Woodbury,Sioux City 23,Delaney,expression_1,0
Woodbury,Sioux City 23,Delaney,expression_2,0
Woodbury,Sioux City 23,Delaney,sde,0
Woodbury,Sioux City 23,Gabbard,expression_1,0
Woodbury,Sioux City 23,Gabbard,expression_2,0
Woodbury,Sioux City 23,Gabbard,sde,0
Woodbury,Sioux City 23,Klobuchar,expression_1,5
Woodbury,Sioux City 23,Klobuchar,expression_2,0
Woodbury,Sioux City 23,Klobuchar,sde,0
Woodbury,Sioux City 23,Other,expression_1,0
Woodbury,Sioux City 23,Other,expression_2,0
Woodbury,Sioux City 23,Other,sde,0
Woodbury,Sioux City 23,Patrick,expression_1,0
Woodbury,Sioux City 23,Patrick,expression_2,0
Woodbury,Sioux City 23,Patrick,sde,0
Woodbury,Sioux City 23,Sanders,expression_1,43
Woodbury,Sioux City 23,Sanders,expression_2,43
Woodbury,Sioux City 23,Sanders,sde,0.6375
Woodbury,Sioux City 23,Steyer,expression_1,1
Woodbury,Sioux City 23,Steyer,expression_2,0
Woodbury,Sioux City 23,Steyer,sde,0
Woodbury,Sioux City 23,Uncommitted,expression_1,1
Woodbury,Sioux City 23,Uncommitted,expression_2,6
Woodbury,Sioux City 23,Uncommitted,sde,0
Woodbury,Sioux City 23,Warren,expression_1,22
Woodbury,Sioux City 23,Warren,expression_2,22
Woodbury,Sioux City 23,Warren,sde,0.21250000000000002
Woodbury,Sioux City 23,Yang,expression_1,4
Woodbury,Sioux City 23,Yang,expression_2,0
Woodbury,Sioux City 23,Yang,sde,0
Woodbury,Total,Bennet,expression_1,1
Woodbury,Total,Bennet,expression_2,0
Woodbury,Total,Bennet,sde,0
Woodbury,Total,Biden,expression_1,694
Woodbury,Total,Biden,expression_2,765
Woodbury,Total,Biden,sde,12.75
Woodbury,Total,Bloomberg,expression_1,1
Woodbury,Total,Bloomberg,expression_2,0
Woodbury,Total,Bloomberg,sde,0
Woodbury,Total,Buttigieg,expression_1,580
Woodbury,Total,Buttigieg,expression_2,685
Woodbury,Total,Buttigieg,sde,11.05
Woodbury,Total,Delaney,expression_1,0
Woodbury,Total,Delaney,expression_2,0
Woodbury,Total,Delaney,sde,0
Woodbury,Total,Gabbard,expression_1,3
Woodbury,Total,Gabbard,expression_2,0
Woodbury,Total,Gabbard,sde,0
Woodbury,Total,Klobuchar,expression_1,312
Woodbury,Total,Klobuchar,expression_2,211
Woodbury,Total,Klobuchar,sde,2.3375
Woodbury,Total,Other,expression_1,1
Woodbury,Total,Other,expression_2,4
Woodbury,Total,Other,sde,0
Woodbury,Total,Patrick,expression_1,0
Woodbury,Total,Patrick,expression_2,0
Woodbury,Total,Patrick,sde,0
Woodbury,Total,Sanders,expression_1,969
Woodbury,Total,Sanders,expression_2,1023
Woodbury,Total,Sanders,sde,17.424999999999997
Woodbury,Total,Steyer,expression_1,65
Woodbury,Total,Steyer,expression_2,4
Woodbury,Total,Steyer,sde,0
Woodbury,Total,Uncommitted,expression_1,12
Woodbury,Total,Uncommitted,expression_2,45
Woodbury,Total,Uncommitted,sde,0.21250000000000002
Woodbury,Total,Warren,expression_1,465
Woodbury,Total,Warren,expression_2,434
Woodbury,Total,Warren,sde,7.6499999999999995
Woodbury,Total,Yang,expression_1,167
Woodbury,Total,Yang,expression_2,40
Woodbury,Total,Yang,sde,0.6375
Woodbury,Total_recalc,Bennet,expression_1,1
Woodbury,Total_recalc,Bennet,expression_2,0
Woodbury,Total_recalc,Bennet,sde,0
Woodbury,Total_recalc,Biden,expression_1,694
Woodbury,Total_recalc,Biden,expression_2,765
Woodbury,Total_recalc,Biden,sde,12.75
Woodbury,Total_recalc,Bloomberg,expression_1,1
Woodbury,Total_recalc,Bloomberg,expression_2,0
Woodbury,Total_recalc,Bloomberg,sde,0
Woodbury,Total_recalc,Buttigieg,expression_1,580
Woodbury,Total_recalc,Buttigieg,expression_2,685
Woodbury,Total_recalc,Buttigieg,sde,11.05
Woodbury,Total_recalc,Delaney,expression_1,0
Woodbury,Total_recalc,Delaney,expression_2,0
Woodbury,Total_recalc,Delaney,sde,0
Woodbury,Total_recalc,Gabbard,expression_1,3
Woodbury,Total_recalc,Gabbard,expression_2,0
Woodbury,Total_recalc,Gabbard,sde,0
Woodbury,Total_recalc,Klobuchar,expression_1,312
Woodbury,Total_recalc,Klobuchar,expression_2,211
Woodbury,Total_recalc,Klobuchar,sde,2.3375000000000004
Woodbury,Total_recalc,Other,expression_1,1
Woodbury,Total_recalc,Other,expression_2,4
Woodbury,Total_recalc,Other,sde,0
Woodbury,Total_recalc,Patrick,expression_1,0
Woodbury,Total_recalc,Patrick,expression_2,0
Woodbury,Total_recalc,Patrick,sde,0
Woodbury,Total_recalc,Sanders,expression_1,969
Woodbury,Total_recalc,Sanders,expression_2,1023
Woodbury,Total_recalc,Sanders,sde,17.425
Woodbury,Total_recalc,Steyer,expression_1,65
Woodbury,Total_recalc,Steyer,expression_2,4
Woodbury,Total_recalc,Steyer,sde,0
Woodbury,Total_recalc,Uncommitted,expression_1,12
Woodbury,Total_recalc,Uncommitted,expression_2,45
Woodbury,Total_recalc,Uncommitted,sde,0.21250000000000002
Woodbury,Total_recalc,Warren,expression_1,465
Woodbury,Total_recalc,Warren,expression_2,434
Woodbury,Total_recalc,Warren,sde,7.65
Woodbury,Total_recalc,Yang,expression_1,167
Woodbury,Total_recalc,Yang,expression_2,40
Woodbury,Total_recalc,Yang,sde,0.6375000000000001
Woodbury,Woodbury 22,Bennet,expression_1,0
Woodbury,Woodbury 22,Bennet,expression_2,0
Woodbury,Woodbury 22,Bennet,sde,0
Woodbury,Woodbury 22,Biden,expression_1,27
Woodbury,Woodbury 22,Biden,expression_2,29
Woodbury,Woodbury 22,Biden,sde,0.6375
Woodbury,Woodbury 22,Bloomberg,expression_1,0
Woodbury,Woodbury 22,Bloomberg,expression_2,0
Woodbury,Woodbury 22,Bloomberg,sde,0
Woodbury,Woodbury 22,Buttigieg,expression_1,9
Woodbury,Woodbury 22,Buttigieg,expression_2,0
Woodbury,Woodbury 22,Buttigieg,sde,0
Woodbury,Woodbury 22,Delaney,expression_1,0
Woodbury,Woodbury 22,Delaney,expression_2,0
Woodbury,Woodbury 22,Delaney,sde,0
Woodbury,Woodbury 22,Gabbard,expression_1,0
Woodbury,Woodbury 22,Gabbard,expression_2,0
Woodbury,Woodbury 22,Gabbard,sde,0
Woodbury,Woodbury 22,Klobuchar,expression_1,3
Woodbury,Woodbury 22,Klobuchar,expression_2,0
Woodbury,Woodbury 22,Klobuchar,sde,0
Woodbury,Woodbury 22,Other,expression_1,0
Woodbury,Woodbury 22,Other,expression_2,0
Woodbury,Woodbury 22,Other,sde,0
Woodbury,Woodbury 22,Patrick,expression_1,0
Woodbury,Woodbury 22,Patrick,expression_2,0
Woodbury,Woodbury 22,Patrick,sde,0
Woodbury,Woodbury 22,Sanders,expression_1,38
Woodbury,Woodbury 22,Sanders,expression_2,39
Woodbury,Woodbury 22,Sanders,sde,0.6375
Woodbury,Woodbury 22,Steyer,expression_1,1
Woodbury,Woodbury 22,Steyer,expression_2,0
Woodbury,Woodbury 22,Steyer,sde,0
Woodbury,Woodbury 22,Uncommitted,expression_1,0
Woodbury,Woodbury 22,Uncommitted,expression_2,0
Woodbury,Woodbury 22,Uncommitted,sde,0
Woodbury,Woodbury 22,Warren,expression_1,10
Woodbury,Woodbury 22,Warren,expression_2,15
Woodbury,Woodbury 22,Warren,sde,0.21250000000000002
Woodbury,Woodbury 22,Yang,expression_1,12
Woodbury,Woodbury 22,Yang,expression_2,16
Woodbury,Woodbury 22,Yang,sde,0.21250000000000002
Woodbury,Woodbury 24,Bennet,expression_1,0
Woodbury,Woodbury 24,Bennet,expression_2,0
Woodbury,Woodbury 24,Bennet,sde,0
Woodbury,Woodbury 24,Biden,expression_1,25
Woodbury,Woodbury 24,Biden,expression_2,30
Woodbury,Woodbury 24,Biden,sde,0.42500000000000004
Woodbury,Woodbury 24,Bloomberg,expression_1,0
Woodbury,Woodbury 24,Bloomberg,expression_2,0
Woodbury,Woodbury 24,Bloomberg,sde,0
Woodbury,Woodbury 24,Buttigieg,expression_1,17
Woodbury,Woodbury 24,Buttigieg,expression_2,22
Woodbury,Woodbury 24,Buttigieg,sde,0.42500000000000004
Woodbury,Woodbury 24,Delaney,expression_1,0
Woodbury,Woodbury 24,Delaney,expression_2,0
Woodbury,Woodbury 24,Delaney,sde,0
Woodbury,Woodbury 24,Gabbard,expression_1,0
Woodbury,Woodbury 24,Gabbard,expression_2,0
Woodbury,Woodbury 24,Gabbard,sde,0
Woodbury,Woodbury 24,Klobuchar,expression_1,11
Woodbury,Woodbury 24,Klobuchar,expression_2,0
Woodbury,Woodbury 24,Klobuchar,sde,0
Woodbury,Woodbury 24,Other,expression_1,0
Woodbury,Woodbury 24,Other,expression_2,0
Woodbury,Woodbury 24,Other,sde,0
Woodbury,Woodbury 24,Patrick,expression_1,0
Woodbury,Woodbury 24,Patrick,expression_2,0
Woodbury,Woodbury 24,Patrick,sde,0
Woodbury,Woodbury 24,Sanders,expression_1,16
Woodbury,Woodbury 24,Sanders,expression_2,17
Woodbury,Woodbury 24,Sanders,sde,0.21250000000000002
Woodbury,Woodbury 24,Steyer,expression_1,0
Woodbury,Woodbury 24,Steyer,expression_2,0
Woodbury,Woodbury 24,Steyer,sde,0
Woodbury,Woodbury 24,Uncommitted,expression_1,0
Woodbury,Woodbury 24,Uncommitted,expression_2,0
Woodbury,Woodbury 24,Uncommitted,sde,0
Woodbury,Woodbury 24,Warren,expression_1,15
Woodbury,Woodbury 24,Warren,expression_2,18
Woodbury,Woodbury 24,Warren,sde,0.42500000000000004
Woodbury,Woodbury 24,Yang,expression_1,3
Woodbury,Woodbury 24,Yang,expression_2,0
Woodbury,Woodbury 24,Yang,sde,0
Woodbury,Woodbury 25,Bennet,expression_1,0
Woodbury,Woodbury 25,Bennet,expression_2,0
Woodbury,Woodbury 25,Bennet,sde,0
Woodbury,Woodbury 25,Biden,expression_1,6
Woodbury,Woodbury 25,Biden,expression_2,0
Woodbury,Woodbury 25,Biden,sde,0
Woodbury,Woodbury 25,Bloomberg,expression_1,0
Woodbury,Woodbury 25,Bloomberg,expression_2,0
Woodbury,Woodbury 25,Bloomberg,sde,0
Woodbury,Woodbury 25,Buttigieg,expression_1,13
Woodbury,Woodbury 25,Buttigieg,expression_2,17
Woodbury,Woodbury 25,Buttigieg,sde,0.21250000000000002
Woodbury,Woodbury 25,Delaney,expression_1,0
Woodbury,Woodbury 25,Delaney,expression_2,0
Woodbury,Woodbury 25,Delaney,sde,0
Woodbury,Woodbury 25,Gabbard,expression_1,0
Woodbury,Woodbury 25,Gabbard,expression_2,0
Woodbury,Woodbury 25,Gabbard,sde,0
Woodbury,Woodbury 25,Klobuchar,expression_1,12
Woodbury,Woodbury 25,Klobuchar,expression_2,16
Woodbury,Woodbury 25,Klobuchar,sde,0.21250000000000002
Woodbury,Woodbury 25,Other,expression_1,0
Woodbury,Woodbury 25,Other,expression_2,0
Woodbury,Woodbury 25,Other,sde,0
Woodbury,Woodbury 25,Patrick,expression_1,0
Woodbury,Woodbury 25,Patrick,expression_2,0
Woodbury,Woodbury 25,Patrick,sde,0
Woodbury,Woodbury 25,Sanders,expression_1,42
Woodbury,Woodbury 25,Sanders,expression_2,43
Woodbury,Woodbury 25,Sanders,sde,0.6375
Woodbury,Woodbury 25,Steyer,expression_1,2
Woodbury,Woodbury 25,Steyer,expression_2,0
Woodbury,Woodbury 25,Steyer,sde,0
Woodbury,Woodbury 25,Uncommitted,expression_1,0
Woodbury,Woodbury 25,Uncommitted,expression_2,1
Woodbury,Woodbury 25,Uncommitted,sde,0
Woodbury,Woodbury 25,Warren,expression_1,13
Woodbury,Woodbury 25,Warren,expression_2,18
Woodbury,Woodbury 25,Warren,sde,0.42500000000000004
Woodbury,Woodbury 25,Yang,expression_1,7
Woodbury,Woodbury 25,Yang,expression_2,0
Woodbury,Woodbury 25,Yang,sde,0
Woodbury,Woodbury 26,Bennet,expression_1,0
Woodbury,Woodbury 26,Bennet,expression_2,0
Woodbury,Woodbury 26,Bennet,sde,0
Woodbury,Woodbury 26,Biden,expression_1,21
Woodbury,Woodbury 26,Biden,expression_2,26
Woodbury,Woodbury 26,Biden,sde,0.42500000000000004
Woodbury,Woodbury 26,Bloomberg,expression_1,0
Woodbury,Woodbury 26,Bloomberg,expression_2,0
Woodbury,Woodbury 26,Bloomberg,sde,0
Woodbury,Woodbury 26,Buttigieg,expression_1,19
Woodbury,Woodbury 26,Buttigieg,expression_2,35
Woodbury,Woodbury 26,Buttigieg,sde,0.6375
Woodbury,Woodbury 26,Delaney,expression_1,0
Woodbury,Woodbury 26,Delaney,expression_2,0
Woodbury,Woodbury 26,Delaney,sde,0
Woodbury,Woodbury 26,Gabbard,expression_1,0
Woodbury,Woodbury 26,Gabbard,expression_2,0
